Sample node,Individual,clade,small,large,out
335,20610nighon,large,0.01544419689202438,0.9845558031079136,0.0
336,20613ranhon,large,0.014395716348042742,0.9856042836519289,0.0
337,20613ranhon,large,0.013453257490879502,0.9865467425090966,0.0
338,20615gumhon,large,0.010787478702210165,0.9892125212977584,0.0
339,20615gumhon,large,0.01137510890104921,0.9886248910989313,0.0
340,20617gumhon,large,0.01099308297508591,0.9890069170248641,0.0
341,20617gumhon,large,0.00856852394239074,0.9914314760576166,0.0
342,20625puehon,large,0.016515476511127794,0.983484523488848,0.0
343,20625puehon,large,0.016689981272437742,0.9833100187275359,0.0
344,20633puehon,large,0.016780401392275428,0.983219598607685,0.0
345,20633puehon,large,0.014989820452493792,0.9850101795474865,0.0
346,20635puehon,large,0.015789557755175505,0.9842104422447898,0.0
347,20635puehon,large,0.01707827306288141,0.9829217269370956,0.0
348,20638puehon,large,0.017965799049535627,0.9820342009504441,0.0
349,20638puehon,large,0.016576251711695984,0.9834237482882829,0.0
350,20641gumhon,large,0.009383764146334248,0.9906162358536412,0.0
351,20641gumhon,large,0.009315329256090578,0.9906846707439405,0.0
352,20642gumhon,large,0.009046040162116374,0.9909539598378763,0.0
353,20642gumhon,large,0.010358000514887831,0.9896419994850874,0.0
354,20643gumhon,large,0.010501521974879533,0.9894984780251175,0.0
355,20643gumhon,large,0.010888328618804686,0.9891116713811726,0.0
356,20644abehon,large,0.016304421661086248,0.9836955783389107,0.0
357,20644abehon,large,0.015275514807630534,0.9847244851923338,0.0
358,20650prohon,large,0.01355348461474598,0.9864465153852107,0.0
359,20650prohon,large,0.012083457552633943,0.9879165424473386,0.0
360,20696ranhon,large,0.013245777405744851,0.9867542225942183,0.0
361,20696ranhon,large,0.01205699447583626,0.987943005524167,0.0
362,20751guthon,large,0.013847441179056834,0.9861525588209408,0.0
363,20751guthon,large,0.01228613124531252,0.9877138687546475,0.0
364,20757indhon,large,0.007899271710115896,0.9921007282898785,0.0
365,20757indhon,large,0.007044504259252623,0.9929554957407402,0.0
366,20759abehon,large,0.013767526217115297,0.9862324737828726,0.0
367,20759abehon,large,0.015582717373203202,0.984417282626773,0.0
368,20761abehon,large,0.015590083530074574,0.9844099164698806,0.0
369,20761abehon,large,0.01618668143034902,0.9838133185696516,0.0
370,20762abehon,large,0.015161997326349368,0.9848380026736226,0.0
371,20762abehon,large,0.015687808334835403,0.9843121916651434,0.0
372,20845prohon,large,0.01486927650192861,0.9851307234980687,0.0
373,20845prohon,large,0.014774788407673555,0.9852252115922849,0.0
374,20846prohon,large,0.01240210381376961,0.987597896186198,0.0
375,20846prohon,large,0.013099981440192645,0.9869000185597969,0.0
376,20861abehon,large,0.014948577071210433,0.9850514229287951,0.0
377,20861abehon,large,0.013935377250341073,0.9860646227496397,0.0
378,20862abehon,large,0.016220149252646657,0.9837798507472915,0.0
379,20862abehon,large,0.01554278258938108,0.984457217410607,0.0
380,20864abehon,large,0.016193157252468383,0.9838068427475054,0.0
381,20864abehon,large,0.014347404962200492,0.9856525950377923,0.0
382,20866abehon,large,0.01474004557917345,0.9852599544207904,0.0
383,20866abehon,large,0.014891984595277456,0.9851080154047017,0.0
384,20867abehon,large,0.016240359457112483,0.9837596405428027,0.0
385,20867abehon,large,0.01540723430178418,0.9845927656982039,0.0
386,20892ranhon,large,0.016699487895824233,0.9833005121041511,0.0
387,20892ranhon,large,0.014063282552656937,0.9859367174472601,0.0
388,20893ranhon,large,0.016214716824682,0.9837852831753016,0.0
389,20893ranhon,large,0.01767463161771332,0.9823253683822502,0.0
390,20894ranhon,large,0.015752767771580356,0.9842472322284234,0.0
391,20894ranhon,large,0.015456100879332834,0.9845438991206295,0.0
392,20896ranhon,large,0.01409891584889881,0.9859010841510669,0.0
393,20896ranhon,large,0.016201252350197513,0.983798747649761,0.0
394,20922ranhon,large,0.01702037431127499,0.9829796256886888,0.0
395,20922ranhon,large,0.014798256454661296,0.9852017435453391,0.0
396,20923ranhon,large,0.01384492790447342,0.9861550720955047,0.0
397,20923ranhon,large,0.013428634403063756,0.9865713655969294,0.0
398,20980ranhon,large,0.014658497952651103,0.985341502047316,0.0
399,20980ranhon,large,0.014373728013346737,0.9856262719866212,0.0
400,23301gumboc,large,0.009347562321210532,0.9906524376787922,0.0
401,23301gumboc,large,0.010840271596619232,0.9891597284033821,0.0
402,23318gutboc,large,0.013329826139623777,0.9866701738603605,0.0
403,23318gutboc,large,0.013328047338253815,0.9866719526616929,0.0
404,23322affboc,large,0.012018540646788315,0.9879814593531999,0.0
405,23322affboc,large,0.013742177930022163,0.9862578220699286,0.0
406,27698abequi,large,0.014321160428866508,0.9856788395711082,0.0
407,27698abequi,large,0.01408358642152378,0.9859164135784878,0.0
408,27707uniqui,large,0.01641267070749306,0.983587329292466,0.0
409,27707uniqui,large,0.016838137111537133,0.9831618628884136,0.0
410,27709uniqui,large,0.016036013656838894,0.9839639863431288,0.0
411,27709uniqui,large,0.016429829099277246,0.9835701709007109,0.0
412,27936atltam,small,0.7275982150151243,0.2724017849848938,0.0
413,27936atltam,small,0.7294286038627517,0.27057139613724995,0.0
414,28366gumboc,large,0.010166713735867939,0.9898332862641148,0.0
415,28366gumboc,large,0.010710160912344734,0.9892898390876329,0.0
416,28389abeboc,large,0.014994283723718627,0.9850057162762299,0.0
417,28389abeboc,large,0.014332142606721048,0.9856678573932359,0.0
420,28713puequi,large,0.016484662996205844,0.9835153370037714,0.0
421,28713puequi,large,0.01760466432888677,0.9823953356710988,0.0
422,28939puequi,large,0.013160861456529435,0.9868391385434454,0.0
423,28939puequi,large,0.014769215323879438,0.9852307846761114,0.0
424,29137nigqui,large,0.015745909482311877,0.9842540905176766,0.0
425,29137nigqui,large,0.016005538352481044,0.9839944616475229,0.0
426,29212indqui,large,0.009986150536367455,0.9900138494636239,0.0
427,29212indqui,large,0.009795466576411251,0.9902045334235502,0.0
428,29213indqui,large,0.007089646403212204,0.9929103535967729,0.0
429,29213indqui,large,0.007994065457074432,0.992005934542913,0.0
430,30001nigqui,large,0.015242610201478601,0.9847573897985094,0.0
431,30001nigqui,large,0.01367739838747178,0.9863226016124944,0.0
432,33023nigqui,large,0.014255291064116365,0.985744708935857,0.0
433,33023nigqui,large,0.014300225686723443,0.9856997743132186,0.0
434,52988atltam,small,0.7310204474633225,0.26897955253670086,0.0
435,52988atltam,small,0.7308062945795755,0.2691937054204669,0.0
436,52989atltam,small,0.7307261169613073,0.26927388303872357,0.0
437,52989atltam,small,0.7257963741774378,0.27420362582260643,0.0
438,52990atltam,small,0.7258630625123491,0.27413693748768353,0.0
439,52990atltam,small,0.7190373941928715,0.2809626058071483,0.0
440,54649casliz,large,0.13793811814547957,0.8620618818545104,0.0
441,54649casliz,large,0.14361741020998756,0.8563825897899511,0.0
442,54650casliz,large,0.09002926731343963,0.9099707326865014,0.0
443,54650casliz,large,0.07805419095113798,0.9219458090488026,0.0
444,54689atlliz,small,0.4760936250013709,0.5239063749985865,0.0
445,54689atlliz,small,0.4759245313636875,0.5240754686362906,0.0
446,54761atlliz,small,0.5666517737812665,0.433348226218738,0.0
447,54761atlliz,small,0.5774502031717433,0.4225497968282799,0.0
448,54786atlliz,small,0.6902498537099262,0.3097501462900849,0.0
449,54786atlliz,small,0.7038073986346861,0.29619260136536607,0.0
450,54849atlliz,small,0.7335490474467504,0.266450952553266,0.0
451,54849atlliz,small,0.7387800424465096,0.26121995755356203,0.0
452,62263pueala,large,0.02997557757615886,0.9700244224238168,0.0
453,62263pueala,large,0.02775711352050511,0.9722428864794477,0.0
454,62264pueala,large,0.03536560781296594,0.9646343921869941,0.0
455,62264pueala,large,0.033519379191100804,0.9664806208088804,0.0
456,62515gemarc,large,0.04500925978608485,0.9549907402138339,0.0
457,62515gemarc,large,0.041270546015188724,0.9587294539847883,0.0
458,62549ecoarc,small,0.42959135452183594,0.5704086454780977,0.0
459,62549ecoarc,small,0.4402516917374119,0.5597483082625303,0.0
460,62550abearc,large,0.05238533593872688,0.9476146640612301,0.0
461,62550abearc,large,0.04961461059374742,0.9503853894062131,0.0
462,62551abearc,large,0.043583150280513246,0.9564168497194172,0.0
463,62551abearc,large,0.04437194980820591,0.9556280501918187,0.0
464,62552abearc,large,0.04528420378602685,0.9547157962139534,0.0
465,62552abearc,large,0.04854965972464334,0.9514503402753323,0.0
466,62553gemarc,large,0.02712180849293144,0.9728781915070362,0.0
467,62553gemarc,large,0.025872793328799486,0.9741272066711693,0.0
468,62555esparc,large,0.019018641077642354,0.9809813589223434,0.0
469,62555esparc,large,0.01777583172680326,0.9822241682732022,0.0
470,62556ecoarc,small,0.39227583750306844,0.6077241624968654,0.0
471,62556ecoarc,small,0.38729944341421946,0.6127005565857109,0.0
472,62558floarc,small,0.4035630031762544,0.5964369968236345,0.0
473,62558floarc,small,0.3974006463854156,0.6025993536145021,0.0
474,62559floarc,small,0.23187136710490355,0.7681286328950774,0.0
475,62559floarc,small,0.23288796309239046,0.7671120369075694,0.0
476,62560floarc,small,0.39361062756203974,0.6063893724378937,0.0
477,62560floarc,small,0.4012779492819964,0.5987220507179208,0.0
478,62562ranarc,large,0.030927739511769258,0.969072260488191,0.0
479,62562ranarc,large,0.027973254065475225,0.9720267459344819,0.0
480,62570gemarc,large,0.029762588213188116,0.9702374117867585,0.0
481,62570gemarc,large,0.028107389748902433,0.9718926102510331,0.0
482,62571esparc,large,0.019842380477898817,0.9801576195220709,0.0
483,62571esparc,large,0.02003438067645759,0.9799656193235124,0.0
484,62575ranarc,large,0.026281874252497724,0.9737181257475004,0.0
485,62575ranarc,large,0.02615824440764075,0.9738417555923274,0.0
486,62576ecoarc,small,0.40036117833734725,0.5996388216625529,0.0
487,62576ecoarc,small,0.39886271954207847,0.6011372804578795,0.0
488,62577puearc,large,0.09295467661579486,0.9070453233841509,0.0
489,62577puearc,large,0.1007790575560652,0.8992209424438877,0.0
490,62585esparc,large,0.016733531451655192,0.9832664685482753,0.0
491,62585esparc,large,0.01814606671938192,0.9818539332806064,0.0
492,62948puearc,large,0.06732615864849963,0.9326738413514895,0.0
493,62948puearc,large,0.0689967111685848,0.9310032888313683,0.0
494,62953puearc,large,0.06586461930190644,0.9341353806980196,0.0
495,62953puearc,large,0.06878682233964308,0.9312131776603372,0.0
500,FL0318indpri,large,0.006581108749562641,0.9934188912504267,0.0
501,FL0318indpri,large,0.0057378403950730465,0.9942621596049122,0.0
502,FL0324tanpri,large,0.014217998450357377,0.9857820015496351,0.0
503,FL0324tanpri,large,0.015018222304488085,0.9849817776954718,0.0
504,FL0331chlpri,large,0.016388579778266313,0.9836114202217046,0.0
505,FL0331chlpri,large,0.017674104110733342,0.982325895889241,0.0
506,FL0835prosan,large,0.01173482064439279,0.9882651793555753,0.0
507,FL0835prosan,large,0.015844127546797687,0.984155872453175,0.0
508,FL0836gutsan,large,0.013323238555446763,0.9866767614445452,0.0
509,FL0836gutsan,large,0.01315522251957343,0.986844777480411,0.0
510,FL0839abesan,large,0.016730877878561087,0.9832691221214395,0.0
511,FL0839abesan,large,0.014845863749334824,0.9851541362506374,0.0
512,FL0880ransan,large,0.014730042059562357,0.985269957940443,0.0
513,FL0880ransan,large,0.015078128227982815,0.9849218717719805,0.0
514,HypoHaiti1libhai,large,0.01776469274245398,0.9822353072575224,0.0
515,HypoHaiti1libhai,large,0.01690322370862758,0.9830967762913463,0.0
516,HypoHaiti2libhai,large,0.016154808953785925,0.9838451910461828,0.0
517,HypoHaiti2libhai,large,0.01743893789238646,0.9825610621075546,0.0
518,HypoHaiti3libhai,large,0.01712726691756605,0.9828727330824149,0.0
519,HypoHaiti3libhai,large,0.01651736227663078,0.983482637723337,0.0
520,PL17_101maybel,large,0.0122686566055804,0.987731343394395,0.0
521,PL17_101maybel,large,0.012744281119212346,0.9872557188807757,0.0
522,PL17_111indbel,large,0.0359491250715108,0.9640508749283436,0.0
523,PL17_111indbel,large,0.03557672112853802,0.9644232788713901,0.0
524,PL17_119maybel,large,0.01682885434321161,0.9831711456567084,0.0
525,PL17_119maybel,large,0.01766453962271771,0.982335460377261,0.0
526,PL17_120maybel,large,0.011724655367947652,0.9882753446320354,0.0
527,PL17_120maybel,large,0.0138277112460581,0.9861722887539407,0.0
528,PL17_121maybel,large,0.010930808640438822,0.9890691913595464,0.0
529,PL17_121maybel,large,0.011688390455650555,0.9883116095442988,0.0
530,PL17_122maybel,large,0.011269820141812189,0.9887301798581787,0.0
531,PL17_122maybel,large,0.011941974887257716,0.9880580251126773,0.0
532,PL17_123maybel,large,0.009936040259853209,0.9900639597401613,0.0
533,PL17_123maybel,large,0.012532839301007691,0.9874671606989642,0.0
534,PL17_124maybel,large,0.012601165607640023,0.987398834392338,0.0
535,PL17_124maybel,large,0.010605058911058502,0.9893949410889633,0.0
536,PL17_125ranbel,large,0.015760726465783543,0.9842392735341969,0.0
537,PL17_125ranbel,large,0.012795151682390444,0.9872048483176048,0.0
538,PL17_126maybel,large,0.01073993221282596,0.989260067787159,0.0
539,PL17_126maybel,large,0.010899671417267786,0.989100328582685,0.0
540,PL17_134uniflk,large,0.05667814323813759,0.9433218567618008,0.0
541,PL17_134uniflk,large,0.05092797884098339,0.9490720211589533,0.0
542,PL17_135uniflk,large,0.042707720725918955,0.9572922792740648,0.0
543,PL17_135uniflk,large,0.04780124108544999,0.9521987589145102,0.0
544,PL17_136uniflk,large,0.0626860120455108,0.9373139879544573,0.0
545,PL17_136uniflk,large,0.0667228031854116,0.933277196814564,0.0
546,PL17_137uniflk,large,0.045663730693460504,0.9543362693065193,0.0
547,PL17_137uniflk,large,0.046511647435478636,0.9534883525644657,0.0
548,PL17_138uniflk,large,0.05512578923868877,0.9448742107612621,0.0
549,PL17_138uniflk,large,0.05801184110427898,0.9419881588956939,0.0
550,PL17_139pueflk,large,0.0819762005834132,0.9180237994165346,0.0
551,PL17_139pueflk,large,0.0703258911055096,0.9296741088944508,0.0
552,PL17_140uniflk,large,0.047964559920200565,0.9520354400797467,0.0
553,PL17_140uniflk,large,0.05082822115701138,0.9491717788429405,0.0
554,PL17_141uniflk,large,0.09227219887071819,0.90772780112923,0.0
555,PL17_141uniflk,large,0.09128656597964106,0.9087134340202762,0.0
556,PL17_142gemflk,large,0.0326426390593956,0.967357360940573,0.0
557,PL17_142gemflk,large,0.03341218085484448,0.9665878191451612,0.0
558,PL17_143uniflk,large,0.043059272194852644,0.9569407278051153,0.0
559,PL17_143uniflk,large,0.04784774790162385,0.952152252098381,0.0
560,PL17_144gemflk,large,0.02821893095067704,0.9717810690493038,0.0
561,PL17_144gemflk,large,0.025485855951257942,0.9745141440486924,0.0
562,PL17_145gemflk,large,0.07854870459786006,0.9214512954020637,0.0
563,PL17_145gemflk,large,0.09049625002857611,0.9095037499713918,0.0
564,PL17_148gemflk,large,0.02695937301403228,0.9730406269859455,0.0
565,PL17_148gemflk,large,0.026891490692689507,0.9731085093072847,0.0
566,PL17_149nigflk,large,0.014948686050837396,0.9850513139490991,0.0
567,PL17_149nigflk,large,0.01535217470645395,0.9846478252934959,0.0
568,PL17_153gemflk,large,0.03115936521017268,0.9688406347897812,0.0
569,PL17_153gemflk,large,0.03527418210253886,0.9647258178974081,0.0
570,PL17_155pueflk,large,0.034746533223699284,0.9652534667762661,0.0
571,PL17_155pueflk,large,0.029445293694541755,0.9705547063054097,0.0
572,PL17_157pueflk,large,0.015367247194949704,0.9846327528050101,0.0
573,PL17_157pueflk,large,0.017412850755700066,0.9825871492442431,0.0
574,PL17_159pueflk,large,0.04665851480998495,0.9533414851900022,0.0
575,PL17_159pueflk,large,0.04887834234074859,0.9511216576592303,0.0
576,PL17_160floflk,small,0.4273257691131538,0.5726742308867903,0.0
577,PL17_160floflk,small,0.4362685396348258,0.56373146036513,0.0
580,PL17_23tanpri,large,0.016090838834402193,0.9839091611655544,0.0
581,PL17_23tanpri,large,0.015956565115659148,0.9840434348843105,0.0
582,PL17_35indpri,large,0.005789109363117447,0.9942108906368734,0.0
583,PL17_35indpri,large,0.006925485303814748,0.9930745146961861,0.0
584,PL17_37chlpri,large,0.01565162466400237,0.9843483753359852,0.0
585,PL17_37chlpri,large,0.015828071562283226,0.9841719284376996,0.0
586,PL17_38chlpri,large,0.018610163764599293,0.9813898362353665,0.0
587,PL17_38chlpri,large,0.01615956704173261,0.9838404329582433,0.0
588,PL17_39chlpri,large,0.015082294392453259,0.9849177056075598,0.0
589,PL17_39chlpri,large,0.016095212653299232,0.9839047873466968,0.0
590,PL17_40chlpri,large,0.01696050372558149,0.983039496274405,0.0
591,PL17_40chlpri,large,0.01753145180370974,0.9824685481962789,0.0
592,PL17_41chlpri,large,0.01714180050244984,0.9828581994975376,0.0
593,PL17_41chlpri,large,0.01580758175797906,0.9841924182420131,0.0
594,PL17_42chlpri,large,0.015788236342889585,0.9842117636570825,0.0
595,PL17_42chlpri,large,0.017300122057563566,0.9826998779424164,0.0
596,PL17_43chlpri,large,0.014669312719591059,0.9853306872803772,0.0
597,PL17_43chlpri,large,0.01590189855006048,0.9840981014498711,0.0
598,PL17_44chlpri,large,0.018285182842561403,0.9817148171574251,0.0
599,PL17_44chlpri,large,0.018939508907028002,0.9810604910929389,0.0
600,PL17_50puepri,large,0.016466690427293484,0.9835333095726696,0.0
601,PL17_50puepri,large,0.018631673915432696,0.9813683260845609,0.0
602,PL17_53puepri,large,0.0162327056821261,0.9837672943178081,0.0
603,PL17_53puepri,large,0.017848248313500077,0.9821517516864539,0.0
604,PL17_54puepri,large,0.015148288329701767,0.9848517116702779,0.0
605,PL17_54puepri,large,0.016294577455670547,0.9837054225442998,0.0
606,PL17_55unipri,large,0.016476998758267167,0.9835230012417229,0.0
607,PL17_55unipri,large,0.017311744433672907,0.9826882555663102,0.0
608,PL17_56tanpri,large,0.017555713524522214,0.9824442864754271,0.0
609,PL17_56tanpri,large,0.016412228293202852,0.9835877717067725,0.0
610,PL17_57puepri,large,0.015130628864759493,0.9848693711352281,0.0
611,PL17_57puepri,large,0.018236580101278543,0.981763419898672,0.0
612,PL17_60puepri,large,0.01632696230541426,0.9836730376945518,0.0
613,PL17_60puepri,large,0.016179613829523196,0.9838203861704601,0.0
614,PL17_62chlpri,large,0.016068053777485533,0.9839319462224966,0.0
615,PL17_62chlpri,large,0.017221863401311103,0.9827781365986277,0.0
616,PL17_63unipri,large,0.015206260887505731,0.9847937391124686,0.0
617,PL17_63unipri,large,0.01513186267945921,0.9848681373204954,0.0
618,PL17_64indpri,large,0.006102401926478864,0.9938975980735044,0.0
619,PL17_64indpri,large,0.005794056817831199,0.9942059431821477,0.0
620,PL17_65puepri,large,0.016371835361618608,0.9836281646383706,0.0
621,PL17_65puepri,large,0.017332417139389707,0.9826675828605869,0.0
622,PL17_66unipri,large,0.015048054966926702,0.984951945033037,0.0
623,PL17_66unipri,large,0.014782514035611123,0.9852174859643501,0.0
624,PL17_67unipri,large,0.014805771609853875,0.9851942283901031,0.0
625,PL17_67unipri,large,0.016312465347954035,0.983687534652014,0.0
626,PL17_68gutpri,large,0.01441459715967325,0.9855854028402898,0.0
627,PL17_68gutpri,large,0.0159236031855596,0.9840763968144123,0.0
628,PL17_69puepri,large,0.0167982896009405,0.9832017103990521,0.0
629,PL17_69puepri,large,0.01577375400291858,0.9842262459970517,0.0
630,PL17_70unipri,large,0.017160331121817626,0.9828396688781346,0.0
631,PL17_70unipri,large,0.01774651095852976,0.9822534890414218,0.0
632,PL17_71tanpri,large,0.014750940109228595,0.9852490598907483,0.0
633,PL17_71tanpri,large,0.01608121258392329,0.9839187874160363,0.0
634,PL17_72tanpri,large,0.013280350644627435,0.9867196493553494,0.0
635,PL17_72tanpri,large,0.013592703701737686,0.9864072962982694,0.0
636,PL17_73unipri,large,0.015170583777076752,0.9848294162228991,0.0
637,PL17_73unipri,large,0.015480336004654429,0.9845196639953229,0.0
638,PL17_74unipri,large,0.017262250764472034,0.9827377492354916,0.0
639,PL17_74unipri,large,0.014947634046698799,0.9850523659532653,0.0
640,PL17_75abepri,large,0.016363229965282854,0.9836367700347072,0.0
641,PL17_75abepri,large,0.01764965952117552,0.9823503404787974,0.0
642,PL17_76tanpri,large,0.013167232932200196,0.9868327670677192,0.0
643,PL17_76tanpri,large,0.01451118705995573,0.9854888129400421,0.0
644,PL17_77unipri,large,0.015001257661622832,0.9849987423383487,0.0
645,PL17_77unipri,large,0.0176178799182271,0.9823821200817375,0.0
646,PL17_79abepri,large,0.017460133779692483,0.9825398662202636,0.0
647,PL17_79abepri,large,0.01651099892025003,0.9834890010797246,0.0
648,PL17_82puepri,large,0.01712242447666604,0.9828775755233319,0.0
649,PL17_82puepri,large,0.017215010317083924,0.9827849896829085,0.0
650,PL17_85indpri,large,0.0047652803552591955,0.9952347196447088,0.0
651,PL17_85indpri,large,0.004557019134476688,0.9954429808655288,0.0
652,PL17_86chlpri,large,0.01776368288753835,0.9822363171124044,0.0
653,PL17_86chlpri,large,0.016443962923908324,0.9835560370760739,0.0
654,PL17_88abebel,large,0.016607800308092873,0.9833921996918868,0.0
655,PL17_88abebel,large,0.014983620739368975,0.9850163792605745,0.0
656,PL17_89maybel,large,0.012486638654737035,0.98751336134526,0.0
657,PL17_89maybel,large,0.010113867676014871,0.9898861323239928,0.0
658,PL17_95maybel,large,0.01163876579076289,0.9883612342092247,0.0
659,PL17_95maybel,large,0.013389029226827333,0.9866109707731278,0.0
660,PL17_98indbel,large,0.011988250826380649,0.9880117491735858,0.0
661,PL17_98indbel,large,0.01207758346675881,0.9879224165332,0.0
662,Ross1gemare,large,0.028421366615941673,0.971578633384043,0.0
663,Ross1gemare,large,0.025116198150266698,0.9748838018497133,0.0
664,Ross2abeare,large,0.0313327121316815,0.9686672878683071,0.0
665,Ross2abeare,large,0.03165849514054632,0.9683415048594546,0.0
666,Ross3pueare,large,0.04629193805714435,0.9537080619427926,0.0
667,Ross3pueare,large,0.04338483894506603,0.9566151610549035,0.0
